"id","age","age2","male","married","educ","hhsize","village","disability","employ","wage","ln_wage","age_before","age2_before"
31144411,32,1024,0,1,16,3,0,0,1,7e+05,13.4588356140255,32,1024
31144414,34,1156,1,1,16,3,0,1,1,4e+06,15.2018049190842,34,1156
31145001,71,5041,0,0,6,2,0,0,1,NA,NA,71,5041
31202001,76,5776,0,0,6,2,1,0,0,NA,NA,76,5776
31202002,59,3481,0,0,6,2,1,1,1,NA,NA,59,3481
31202003,45,2025,0,1,6,2,1,1,1,NA,NA,45,2025
31202004,44,1936,1,1,6,2,1,0,1,NA,NA,44,1936
31202005,25,625,0,0,16,2,1,0,1,NA,NA,25,625
31202006,24,576,1,0,16,2,1,0,0,NA,NA,24,576
31203001,69,4761,1,1,NA,2,1,0,1,NA,NA,69,4761
31203002,56,3136,0,1,NA,2,1,0,1,NA,NA,56,3136
31203411,39,1521,1,1,6,2,1,0,1,NA,NA,39,1521
31203412,37,1369,0,1,6,2,1,0,1,30000,10.3089526606443,37,1369
31204001,66,4356,0,0,NA,3,1,0,1,NA,NA,66,4356
31204002,45,2025,0,0,NA,3,1,0,1,258000,12.4607148639038,45,2025
31206311,42,1764,1,1,6,2,1,0,1,NA,NA,42,1764
31206312,40,1600,0,1,9,2,1,0,0,NA,NA,40,1600
31206313,15,225,0,0,9,2,1,0,0,NA,NA,15,225
312070010,17,289,1,0,12,3,1,0,1,NA,NA,17,289
31207006,42,1764,0,1,6,3,1,0,1,NA,NA,42,1764
31207007,47,2209,1,1,9,3,1,0,1,NA,NA,47,2209
31207312,45,2025,0,1,12,2,1,0,1,NA,NA,45,2025
31207511,40,1600,0,0,0,2,1,0,1,NA,NA,40,1600
31207512,69,4761,0,0,NA,2,1,0,1,NA,NA,69,4761
31207514,20,400,1,0,NA,2,1,NA,NA,NA,NA,20,400
31207534,19,361,1,0,16,2,1,0,0,NA,NA,19,361
31208001,72,5184,0,0,NA,2,1,0,1,NA,NA,72,5184
31208002,43,1849,1,0,0,2,1,0,1,NA,NA,43,1849
31210002,71,5041,0,0,NA,2,1,0,1,NA,NA,71,5041
31210003,43,1849,0,0,6,2,1,0,1,NA,NA,43,1849
31210005,17,289,1,0,0,2,1,0,1,1500000,14.2209756660724,17,289
31211002,34,1156,0,0,0,3,1,0,0,NA,NA,34,1156
31212312,57,3249,0,0,6,3,1,0,1,NA,NA,57,3249
31212313,43,1849,0,1,9,3,1,0,1,NA,NA,43,1849
31212314,37,1369,1,1,6,3,1,0,1,NA,NA,37,1369
31212321,59,3481,1,1,6,3,1,0,1,NA,NA,59,3481
31212322,40,1600,0,1,6,3,1,0,1,NA,NA,40,1600
31212323,16,256,1,0,12,3,1,0,1,NA,NA,16,256
31212328,61,3721,0,0,6,3,1,1,0,NA,NA,61,3721
31212412,49,2401,0,0,6,2,1,0,1,NA,NA,49,2401
31212414,16,256,1,0,12,2,1,0,1,NA,NA,16,256
31213002,56,3136,0,1,6,3,1,0,1,NA,NA,56,3136
31213003,39,1521,1,0,9,3,1,0,1,NA,NA,39,1521
31213005,49,2401,1,0,6,3,1,0,1,NA,NA,49,2401
31214002,80,6400,0,0,NA,3,1,0,0,NA,NA,80,6400
31214005,51,2601,1,1,6,3,1,0,1,NA,NA,51,2601
31214006,49,2401,0,1,6,3,1,0,0,NA,NA,49,2401
31214115,29,841,0,1,16,3,1,0,1,1e+05,11.5129254649702,29,841
31214117,31,961,1,1,12,3,1,0,1,NA,NA,31,961
31215001,50,2500,1,1,0,2,1,0,1,8500000,15.9555767214605,50,2500
31215002,48,2304,0,1,0,2,1,0,1,3500000,15.0682735264596,48,2304
31215006,25,625,0,0,0,2,1,0,1,7e+05,13.4588356140255,25,625
31215411,26,676,1,0,16,3,1,0,1,2100000,14.5574479026937,26,676
31215511,20,400,1,0,0,2,1,0,0,NA,NA,20,400
31217001,68,4624,1,1,NA,3,1,0,1,NA,NA,68,4624
31217009,62,3844,0,1,6,3,1,0,1,NA,NA,62,3844
31217411,35,1225,1,1,12,2,1,0,1,NA,NA,35,1225
31217412,34,1156,0,1,12,2,1,0,1,50000,10.8197782844103,34,1156
31218002,53,2809,0,0,6,2,1,0,1,NA,NA,53,2809
31218113,43,1849,1,1,6,2,1,0,1,NA,NA,43,1849
31218114,35,1225,0,1,12,2,1,0,1,NA,NA,35,1225
31218115,15,225,0,0,0,2,1,0,0,NA,NA,15,225
312210011,41,1681,1,1,9,4,1,0,1,NA,NA,41,1681
31221006,40,1600,0,1,0,4,1,0,1,NA,NA,40,1600
31223002,64,4096,0,0,NA,4,1,0,1,NA,NA,64,4096
31223003,27,729,0,1,6,4,1,0,0,NA,NA,27,729
31223006,29,841,1,1,NA,4,1,NA,NA,NA,NA,29,841
31224001,43,1849,1,1,6,2,1,0,1,NA,NA,43,1849
31224003,40,1600,0,1,NA,2,1,NA,NA,NA,NA,40,1600
31224004,64,4096,1,1,NA,2,1,NA,NA,NA,NA,64,4096
31224005,60,3600,0,1,NA,2,1,NA,NA,NA,NA,60,3600
31225001,75,5625,0,0,NA,2,1,0,1,NA,NA,75,5625
31225002,49,2401,0,0,6,2,1,0,1,NA,NA,49,2401
31225411,46,2116,1,1,16,3,1,0,1,1300000,14.0778748224318,46,2116
31225412,40,1600,0,1,16,3,1,0,1,9800000,16.0978929436408,40,1600
31226003,68,4624,0,0,NA,2,1,0,1,NA,NA,68,4624
31228001,46,2116,1,1,6,2,1,0,1,NA,NA,46,2116
31228002,45,2025,0,1,6,2,1,0,1,NA,NA,45,2025
31229001,49,2401,1,1,NA,2,1,0,1,NA,NA,49,2401
31229002,53,2809,0,1,NA,2,1,0,1,NA,NA,53,2809
31230003,41,1681,0,1,0,3,1,0,1,NA,NA,41,1681
31230004,38,1444,1,1,6,3,1,0,1,NA,NA,38,1444
31230311,44,1936,1,1,9,2,1,0,1,NA,NA,44,1936
31230312,40,1600,0,1,6,2,1,0,1,NA,NA,40,1600
31230313,16,256,1,0,12,2,1,0,0,NA,NA,16,256
31241002,34,1156,0,1,NA,2,1,0,1,15000,9.61580548008435,34,1156
31241005,40,1600,1,1,12,2,1,0,1,1200000,13.9978321147582,40,1600
31242001,81,6561,1,1,NA,2,1,0,1,NA,NA,81,6561
31242002,74,5476,0,1,NA,2,1,0,1,NA,NA,74,5476
31242411,52,2704,1,1,6,2,1,0,1,1e+06,13.8155105579643,52,2704
31242412,52,2704,0,1,6,2,1,1,1,NA,NA,52,2704
31242423,24,576,1,1,9,3,1,0,1,NA,NA,24,576
31242424,20,400,0,1,9,3,1,0,0,NA,NA,20,400
31301001,54,2916,1,1,NA,3,1,0,1,3e+05,12.6115377536383,54,2916
31301002,49,2401,0,1,6,3,1,0,1,NA,NA,49,2401
31301005,21,441,1,0,NA,3,1,NA,NA,NA,NA,21,441
31301007,16,256,0,0,9,3,1,0,1,NA,NA,16,256
31302001,57,3249,1,1,6,3,1,0,1,NA,NA,57,3249
313020010,43,1849,0,1,6,3,1,0,0,NA,NA,43,1849
313020011,19,361,1,0,9,3,1,0,1,NA,NA,19,361
31302002,54,2916,0,1,6,3,1,0,1,NA,NA,54,2916
31302006,77,5929,0,0,6,3,1,0,0,NA,NA,77,5929
31302007,56,3136,0,0,6,3,1,0,1,NA,NA,56,3136
31302009,43,1849,1,1,NA,3,1,NA,NA,NA,NA,43,1849
31302511,24,576,1,1,12,2,1,0,1,NA,NA,24,576
31302512,21,441,0,1,9,2,1,0,1,NA,NA,21,441
31303001,72,5184,0,0,NA,2,1,0,0,NA,NA,72,5184
31303002,64,4096,0,0,NA,2,1,1,0,NA,NA,64,4096
31305002,50,2500,0,0,NA,2,1,0,0,NA,NA,50,2500
31305006,17,289,0,0,6,2,1,0,0,NA,NA,17,289
31306004,43,1849,0,0,6,2,1,0,1,NA,NA,43,1849
31306005,54,2916,0,0,NA,2,1,0,1,NA,NA,54,2916
31306008,21,441,0,0,12,2,1,0,1,NA,NA,21,441
31307001,63,3969,1,1,NA,3,1,0,1,NA,NA,63,3969
313070013,109,11881,1,0,NA,3,1,0,0,NA,NA,109,11881
31307002,59,3481,0,1,NA,3,1,0,0,NA,NA,59,3481
31307006,31,961,0,1,9,3,1,0,0,NA,NA,31,961
31307007,27,729,0,0,9,3,1,0,0,NA,NA,27,729
31307411,49,2401,1,1,6,3,1,0,1,NA,NA,49,2401
31307412,41,1681,0,1,6,3,1,0,1,360000,12.7938593104323,41,1681
31307422,36,1296,0,1,6,3,1,0,1,NA,NA,36,1296
31307426,31,961,1,1,9,3,1,0,1,1700000,14.3461388090264,31,961
31308001,72,5184,0,0,NA,2,1,0,1,NA,NA,72,5184
31308511,44,1936,1,1,12,2,1,0,1,2100000,14.5574479026937,44,1936
31308512,43,1849,0,1,6,2,1,0,1,NA,NA,43,1849
31308513,22,484,1,0,16,2,1,0,1,1800000,14.4032972228664,22,484
31308514,21,441,1,0,6,2,1,1,0,NA,NA,21,441
31310001,70,4900,0,0,NA,2,1,1,1,NA,NA,70,4900
31312001,75,5625,1,1,6,2,1,0,0,NA,NA,75,5625
31312002,51,2601,0,1,6,2,1,1,0,NA,NA,51,2601
31312004,27,729,1,0,6,2,1,0,1,2e+06,14.5086577385242,27,729
31312006,20,400,0,0,6,2,1,0,1,NA,NA,20,400
31312411,31,961,1,1,6,3,1,0,1,1020000,13.8353131852605,31,961
31312412,28,784,0,1,6,3,1,0,1,0,-Inf,28,784
31313001,81,6561,1,1,NA,2,1,0,0,NA,NA,81,6561
31313002,76,5776,0,1,6,2,1,0,0,NA,NA,76,5776
31313003,46,2116,0,0,NA,2,1,NA,NA,NA,NA,46,2116
31313113,17,289,0,0,16,2,1,0,0,NA,NA,17,289
31313311,48,2304,1,1,6,3,1,0,1,NA,NA,48,2304
31313312,41,1681,0,1,6,3,1,0,0,NA,NA,41,1681
31313313,16,256,0,1,12,3,1,1,0,NA,NA,16,256
31313315,29,841,1,1,6,3,1,0,1,NA,NA,29,841
31313411,33,1089,1,1,6,2,1,0,1,NA,NA,33,1089
31313412,30,900,0,1,6,2,1,0,0,NA,NA,30,900
313150011,33,1089,0,1,6,2,1,0,0,NA,NA,33,1089
313150012,54,2916,1,1,NA,2,1,NA,NA,NA,NA,54,2916
313150013,53,2809,0,1,6,2,1,0,0,NA,NA,53,2809
31315003,32,1024,1,1,NA,2,1,NA,NA,NA,NA,32,1024
31316001,79,6241,1,1,NA,5,1,0,1,NA,NA,79,6241
313160010,21,441,0,1,6,5,1,0,1,3e+05,12.6115377536383,21,441
313160011,25,625,1,1,6,5,1,0,0,NA,NA,25,625
31316002,74,5476,0,1,NA,5,1,0,0,NA,NA,74,5476
31317001,62,3844,1,1,6,2,1,0,0,NA,NA,62,3844
31317002,61,3721,0,1,6,2,1,0,0,NA,NA,61,3721
31317005,22,484,1,0,9,2,1,0,1,6e+05,13.3046849341983,22,484
31319006,15,225,1,0,NA,2,1,NA,NA,NA,NA,15,225
31319007,54,2916,1,1,NA,2,1,0,1,NA,NA,54,2916
31319008,52,2704,0,1,NA,2,1,0,0,NA,NA,52,2704
31319009,24,576,0,0,NA,2,1,NA,NA,NA,NA,24,576
31320001,62,3844,1,1,6,3,1,0,1,1e+06,13.8155105579643,62,3844
31320002,50,2500,0,1,6,3,1,0,0,NA,NA,50,2500
31320005,28,784,1,0,NA,3,1,NA,NA,NA,NA,28,784
31320006,24,576,1,0,6,3,1,0,0,NA,NA,24,576
31320009,18,324,0,0,9,3,1,0,0,NA,NA,18,324
31320311,35,1225,1,1,6,3,1,0,1,1925000,14.470436525704,35,1225
31320312,36,1296,0,1,6,3,1,0,0,NA,NA,36,1296
31320313,16,256,1,0,6,3,1,0,1,6e+05,13.3046849341983,16,256
31321002,53,2809,0,0,6,3,1,0,1,NA,NA,53,2809
31321411,34,1156,1,1,6,3,1,0,1,210000,12.2548628096996,34,1156
31321412,37,1369,0,1,6,3,1,0,0,NA,NA,37,1369
31322001,59,3481,1,1,6,3,1,0,1,NA,NA,59,3481
31322002,51,2601,0,1,NA,3,1,0,1,NA,NA,51,2601
31322006,23,529,0,1,6,3,1,0,0,NA,NA,23,529
31322008,32,1024,1,1,12,3,1,0,1,NA,NA,32,1024
31322313,32,1024,1,1,9,2,1,0,1,NA,NA,32,1024
31322314,33,1089,0,1,6,2,1,0,1,NA,NA,33,1089
31322315,16,256,0,0,12,2,1,0,0,NA,NA,16,256
31322411,36,1296,1,1,9,3,1,0,1,41666.6666666667,10.6374567276163,36,1296
31322412,30,900,0,1,0,3,1,0,1,250000,12.4292161968444,30,900
313230010,38,1444,0,1,6,2,1,0,0,NA,NA,38,1444
31323007,57,3249,1,1,6,2,1,0,1,NA,NA,57,3249
31323111,50,2500,0,0,6,2,1,0,1,0,-Inf,50,2500
31323113,25,625,1,0,6,2,1,0,1,1700000,14.3461388090264,25,625
31323411,44,1936,1,1,9,3,1,0,1,NA,NA,44,1936
31323412,34,1156,0,1,6,3,1,0,0,NA,NA,34,1156
31324003,40,1600,0,0,6,2,1,0,1,1500000,14.2209756660724,40,1600
31324411,38,1444,1,1,6,3,1,0,1,NA,NA,38,1444
31324412,37,1369,0,1,6,3,1,0,0,NA,NA,37,1369
31327501,67,4489,1,1,6,2,1,1,1,NA,NA,67,4489
31327502,65,4225,0,1,6,2,1,0,0,NA,NA,65,4225
31328002,42,1764,0,0,6,3,1,1,0,NA,NA,42,1764
31330003,45,2025,1,1,6,3,1,0,1,1500000,14.2209756660724,45,2025
31330004,29,841,0,1,6,3,1,0,0,NA,NA,29,841
31341001,56,3136,1,1,6,2,1,0,1,NA,NA,56,3136
31341002,53,2809,0,1,6,2,1,0,0,NA,NA,53,2809
31341004,29,841,0,0,16,2,1,0,1,154583.333333333,11.9484886042357,29,841
31341511,37,1369,1,1,9,2,1,0,1,0,-Inf,37,1369
31341512,33,1089,0,1,6,2,1,0,1,NA,NA,33,1089
31401001,52,2704,1,1,6,2,0,0,1,3e+05,12.6115377536383,52,2704
31401002,49,2401,0,1,6,2,0,0,1,NA,NA,49,2401
31401004,26,676,0,0,9,2,0,0,1,NA,NA,26,676
31401414,29,841,1,0,6,2,0,0,1,2600000,14.7710220029917,29,841
31402001,71,5041,0,0,6,2,0,0,1,NA,NA,71,5041
31402002,48,2304,0,0,6,2,0,0,1,NA,NA,48,2304
31404001,60,3600,1,1,NA,2,0,0,0,NA,NA,60,3600
31404002,53,2809,0,1,6,2,0,0,1,NA,NA,53,2809
31404004,29,841,0,0,9,2,0,0,1,NA,NA,29,841
31404511,36,1296,1,1,6,2,0,0,1,NA,NA,36,1296
31404512,30,900,0,1,6,2,0,0,1,NA,NA,30,900
314050010,35,1225,0,1,9,2,0,0,1,NA,NA,35,1225
314050011,17,289,0,0,12,2,0,0,0,NA,NA,17,289
31405009,43,1849,1,1,12,2,0,0,1,1e+06,13.8155105579643,43,1849
31405311,42,1764,1,1,6,2,0,0,1,NA,NA,42,1764
31405312,31,961,0,1,6,2,0,0,1,NA,NA,31,961
31405313,16,256,1,0,12,2,0,0,1,NA,NA,16,256
31405511,62,3844,1,1,NA,2,0,0,1,NA,NA,62,3844
31405512,59,3481,0,1,6,2,0,0,1,NA,NA,59,3481
31405521,41,1681,1,1,9,2,0,0,1,2600000,14.7710220029917,41,1681
31405522,41,1681,0,1,6,2,0,0,1,NA,NA,41,1681
31405523,19,361,0,0,16,2,0,0,1,NA,NA,19,361
31408003,51,2601,0,0,NA,2,0,NA,NA,NA,NA,51,2601
31408004,36,1296,1,1,6,2,0,0,1,NA,NA,36,1296
31408005,32,1024,0,1,6,2,0,0,1,9e+05,13.7101500423064,32,1024
31408006,18,324,1,0,12,2,0,0,0,NA,NA,18,324
31409001,57,3249,1,1,6,3,0,0,1,NA,NA,57,3249
31409002,57,3249,0,1,NA,3,0,NA,NA,NA,NA,57,3249
31409411,33,1089,1,1,NA,3,0,NA,NA,NA,NA,33,1089
31409412,29,841,0,1,6,3,0,0,1,NA,NA,29,841
31409511,35,1225,1,1,6,2,0,0,1,NA,NA,35,1225
31409512,32,1024,0,1,12,2,0,0,1,NA,NA,32,1024
31409521,36,1296,1,1,6,2,0,0,1,2100000,14.5574479026937,36,1296
31409522,31,961,0,1,6,2,0,0,1,NA,NA,31,961
31410001,49,2401,1,1,12,3,0,0,1,NA,NA,49,2401
31410002,44,1936,0,1,NA,3,0,0,1,NA,NA,44,1936
31410003,24,576,1,1,12,3,0,0,1,3e+05,12.6115377536383,24,576
31410005,15,225,0,0,12,3,0,0,0,NA,NA,15,225
31410007,19,361,0,1,0,3,0,0,0,NA,NA,19,361
31413001,76,5776,1,1,6,2,0,0,1,NA,NA,76,5776
31413002,73,5329,0,1,NA,2,0,0,1,NA,NA,73,5329
31413004,32,1024,0,1,6,2,0,0,1,50000,10.8197782844103,32,1024
31413006,36,1296,1,1,6,2,0,0,1,3e+05,12.6115377536383,36,1296
31414003,48,2304,0,1,NA,3,0,NA,NA,NA,NA,48,2304
31414004,49,2401,1,1,NA,3,0,NA,NA,NA,NA,49,2401
31414005,24,576,0,0,6,3,0,0,1,750000,13.5278284855125,24,576
31414006,20,400,1,0,6,3,0,0,1,2e+06,14.5086577385242,20,400
31414313,32,1024,0,1,NA,3,0,0,1,2e+05,12.2060726455302,32,1024
31414317,41,1681,1,1,6,3,0,0,1,2e+05,12.2060726455302,41,1681
31416001,55,3025,1,1,6,4,0,0,1,1200000,13.9978321147582,55,3025
314160010,24,576,1,1,9,4,0,0,1,1380000,14.1375940571334,24,576
31416002,53,2809,0,1,NA,4,0,NA,NA,NA,NA,53,2809
31416007,20,400,0,1,6,4,0,0,0,NA,NA,20,400
31417002,49,2401,0,1,NA,3,0,NA,NA,NA,NA,49,2401
31417004,53,2809,1,1,NA,3,0,NA,NA,NA,NA,53,2809
31418003,51,2601,1,0,NA,2,0,0,1,1500000,14.2209756660724,51,2601
31418313,33,1089,1,1,6,3,0,0,1,NA,NA,33,1089
31418314,30,900,0,1,6,3,0,0,0,NA,NA,30,900
31418411,48,2304,1,1,6,5,0,0,1,2e+06,14.5086577385242,48,2304
31418412,46,2116,0,1,NA,5,0,0,0,NA,NA,46,2116
31418414,20,400,0,0,NA,5,0,NA,NA,NA,NA,20,400
31419001,73,5329,1,1,NA,2,0,NA,NA,NA,NA,73,5329
31419002,68,4624,0,1,6,2,0,0,0,NA,NA,68,4624
31419006,37,1369,0,0,6,2,0,0,1,5e+05,13.1223633774043,37,1369
31419007,34,1156,0,0,6,2,0,0,0,NA,NA,34,1156
31419311,42,1764,1,1,6,2,0,0,1,NA,NA,42,1764
31419312,40,1600,0,1,6,2,0,0,1,NA,NA,40,1600
31419313,23,529,1,0,9,2,0,0,1,NA,NA,23,529
31419414,22,484,0,1,9,3,0,0,0,NA,NA,22,484
31419541,28,784,1,1,NA,2,0,NA,NA,NA,NA,28,784
31419542,26,676,0,1,6,2,0,0,1,NA,NA,26,676
31420001,55,3025,1,1,6,2,0,0,1,5e+05,13.1223633774043,55,3025
31420002,54,2916,0,1,6,2,0,0,0,NA,NA,54,2916
31420005,19,361,1,1,9,2,0,0,1,1e+06,13.8155105579643,19,361
31420006,16,256,1,0,6,2,0,0,1,7e+05,13.4588356140255,16,256
31441001,61,3721,1,1,6,3,0,0,1,NA,NA,61,3721
31441002,58,3364,0,1,6,3,0,0,0,NA,NA,58,3364
31441004,31,961,0,1,6,3,0,0,1,250000,12.4292161968444,31,961
31441008,30,900,1,1,6,3,0,0,1,NA,NA,30,900
31442001,49,2401,1,1,NA,2,0,0,1,1500000,14.2209756660724,49,2401
31442002,53,2809,0,1,NA,2,0,NA,NA,NA,NA,53,2809
31442003,34,1156,0,0,6,2,0,0,0,NA,NA,34,1156
31442006,24,576,1,0,NA,2,0,NA,NA,NA,NA,24,576
31442007,69,4761,0,0,NA,2,0,NA,NA,NA,NA,69,4761
31442413,22,484,0,1,6,3,0,0,0,NA,NA,22,484
31442414,29,841,1,1,6,3,0,0,1,2500000,14.7318012898384,29,841
31501001,62,3844,1,1,NA,3,1,1,0,NA,NA,62,3844
31501002,61,3721,0,1,NA,3,1,0,0,NA,NA,61,3721
31501004,29,841,0,1,9,3,1,0,0,NA,NA,29,841
31501005,31,961,1,1,6,3,1,0,1,2800000,14.8451299751454,31,961
31501313,33,1089,0,1,9,2,1,0,0,NA,NA,33,1089
31501314,38,1444,1,1,9,2,1,0,1,NA,NA,38,1444
31503003,31,961,1,1,6,3,1,0,1,1500000,14.2209756660724,31,961
31503004,26,676,0,1,6,3,1,0,0,NA,NA,26,676
31503006,71,5041,0,0,NA,3,1,NA,NA,NA,NA,71,5041
31504002,51,2601,0,0,6,2,1,0,0,NA,NA,51,2601
31504004,36,1296,0,0,6,2,1,0,1,5e+05,13.1223633774043,36,1296
31504006,29,841,1,0,6,2,1,0,1,83333.3333333333,11.3306039081763,29,841
31504008,18,324,0,0,9,2,1,0,1,8e+05,13.5923670066501,18,324
31504411,33,1089,1,1,12,3,1,0,1,NA,NA,33,1089
31504412,32,1024,0,1,6,3,1,0,1,NA,NA,32,1024
31504511,29,841,1,1,9,2,1,0,1,NA,NA,29,841
31504512,26,676,0,1,12,2,1,0,0,NA,NA,26,676
31505002,49,2401,0,0,6,2,1,0,0,NA,NA,49,2401
31505003,26,676,1,0,9,2,1,0,1,1500000,14.2209756660724,26,676
31505411,39,1521,1,1,6,3,1,0,1,1170000,13.9725143067739,39,1521
31505412,33,1089,0,1,6,3,1,0,0,NA,NA,33,1089
31506001,76,5776,1,0,NA,2,1,0,0,NA,NA,76,5776
31506004,51,2601,0,0,NA,2,1,0,0,NA,NA,51,2601
31506411,40,1600,1,1,9,3,1,0,1,NA,NA,40,1600
31506412,32,1024,0,1,6,3,1,0,0,NA,NA,32,1024
315070011,61,3721,0,0,6,2,1,0,1,NA,NA,61,3721
31507112,52,2704,0,1,6,3,1,0,0,NA,NA,52,2704
31507114,47,2209,1,1,NA,3,1,NA,NA,NA,NA,47,2209
31507412,61,3721,1,0,6,3,1,0,1,NA,NA,61,3721
31507415,30,900,0,0,6,3,1,0,0,NA,NA,30,900
31508002,61,3721,0,0,NA,2,1,1,0,NA,NA,61,3721
31508004,34,1156,0,0,9,2,1,0,1,NA,NA,34,1156
31508009,17,289,1,0,9,2,1,0,1,950000,13.7642172635767,17,289
31508313,44,1936,1,0,6,2,1,0,1,NA,NA,44,1936
31508331,40,1600,0,1,6,2,1,1,0,NA,NA,40,1600
31508332,21,441,1,0,9,2,1,0,0,NA,NA,21,441
31508334,41,1681,1,1,9,2,1,0,1,NA,NA,41,1681
315090010,50,2500,1,1,9,3,1,0,1,NA,NA,50,2500
315090012,27,729,1,1,12,3,1,0,1,2500000,14.7318012898384,27,729
31509003,42,1764,0,1,9,3,1,0,1,NA,NA,42,1764
31509005,24,576,0,1,0,3,1,0,1,350000,12.7656884334656,24,576
31509006,22,484,0,0,12,3,1,0,1,NA,NA,22,484
31509007,62,3844,0,1,6,3,1,0,0,NA,NA,62,3844
31509008,20,400,1,0,12,3,1,0,1,NA,NA,20,400
31509009,67,4489,1,1,NA,3,1,NA,NA,NA,NA,67,4489
31509311,58,3364,1,1,6,2,1,0,1,5e+06,15.4249484703984,58,3364
31509312,39,1521,0,1,6,2,1,0,1,NA,NA,39,1521
31509313,15,225,1,0,6,2,1,0,1,NA,NA,15,225
31510001,68,4624,1,0,12,3,1,0,1,NA,NA,68,4624
31510004,31,961,0,0,16,3,1,0,1,750000,13.5278284855125,31,961
31510006,25,625,0,1,9,3,1,0,1,NA,NA,25,625
31510412,37,1369,0,1,9,3,1,0,1,203000,12.2209612580239,37,1369
31510421,40,1600,1,1,16,2,1,NA,1,NA,NA,40,1600
31510422,43,1849,0,1,12,2,1,0,0,NA,NA,43,1849
31510423,15,225,0,0,12,2,1,0,0,NA,NA,15,225
31510511,43,1849,1,1,6,2,1,1,1,NA,NA,43,1849
31510512,35,1225,0,1,12,2,1,0,1,NA,NA,35,1225
31510521,35,1225,1,1,6,2,1,0,1,917000,13.7288627512386,35,1225
31510522,28,784,0,1,9,2,1,0,0,NA,NA,28,784
31511001,66,4356,1,0,NA,4,1,0,1,NA,NA,66,4356
315110013,17,289,0,0,12,4,1,0,1,3e+05,12.6115377536383,17,289
315110016,26,676,0,1,12,4,1,0,0,NA,NA,26,676
31511008,30,900,0,0,6,4,1,0,0,NA,NA,30,900
31511009,28,784,1,1,9,4,1,0,1,NA,NA,28,784
31511411,40,1600,1,1,9,2,1,0,1,2500000,14.7318012898384,40,1600
31511412,36,1296,0,1,6,2,1,0,0,NA,NA,36,1296
31511413,17,289,0,0,12,2,1,0,1,NA,NA,17,289
31511421,34,1156,1,1,6,2,1,0,1,1500000,14.2209756660724,34,1156
31511422,36,1296,0,1,9,2,1,0,0,NA,NA,36,1296
31511511,43,1849,0,0,12,2,1,0,1,NA,NA,43,1849
31511521,39,1521,1,1,NA,2,1,0,1,2500000,14.7318012898384,39,1521
31511522,28,784,0,1,6,2,1,0,0,NA,NA,28,784
31512001,62,3844,1,1,9,2,1,0,1,NA,NA,62,3844
31512002,59,3481,0,1,NA,2,1,NA,NA,NA,NA,59,3481
31512008,18,324,1,0,16,2,1,0,1,NA,NA,18,324
31512312,41,1681,0,0,9,2,1,0,1,210000,12.2548628096996,41,1681
31512313,16,256,0,0,12,2,1,1,0,NA,NA,16,256
31514001,48,2304,1,1,16,2,1,0,1,NA,NA,48,2304
31514002,46,2116,0,1,16,2,1,NA,1,5e+06,15.4249484703984,46,2116
31514005,52,2704,0,0,9,2,1,0,0,NA,NA,52,2704
315150010,42,1764,1,1,9,2,1,0,1,NA,NA,42,1764
31515003,30,900,0,1,9,2,1,0,0,NA,NA,30,900
31515411,49,2401,1,1,NA,2,1,0,1,NA,NA,49,2401
31515412,46,2116,0,1,6,2,1,0,0,NA,NA,46,2116
31515414,46,2116,0,0,6,2,1,0,0,NA,NA,46,2116
31515415,69,4761,0,0,6,2,1,0,0,NA,NA,69,4761
31515421,42,1764,1,1,12,2,1,0,1,417000,12.9408415007809,42,1764
31515422,42,1764,0,1,12,2,1,0,0,NA,NA,42,1764
31515511,30,900,1,1,16,2,1,0,1,7e+05,13.4588356140255,30,900
31515512,28,784,0,1,16,2,1,0,1,3e+06,14.9141228466324,28,784
31516001,47,2209,1,1,12,2,1,1,1,NA,NA,47,2209
31516002,43,1849,0,1,9,2,1,0,0,NA,NA,43,1849
31516311,45,2025,1,1,NA,3,1,NA,NA,NA,NA,45,2025
31516312,43,1849,0,1,6,3,1,0,0,NA,NA,43,1849
31516411,33,1089,1,1,6,3,1,0,1,NA,NA,33,1089
31516412,33,1089,0,1,9,3,1,0,1,NA,NA,33,1089
31517001,63,3969,0,0,NA,3,1,0,0,NA,NA,63,3969
31517002,37,1369,0,1,6,3,1,0,0,NA,NA,37,1369
31517004,63,3969,0,0,6,3,1,0,0,NA,NA,63,3969
31517006,15,225,0,0,6,3,1,0,0,NA,NA,15,225
31517007,38,1444,1,1,NA,3,1,0,1,920000,13.7321289490252,38,1444
31517411,35,1225,1,1,6,3,1,0,1,2e+05,12.2060726455302,35,1225
31517412,30,900,0,1,6,3,1,0,0,NA,NA,30,900
31518004,35,1225,1,0,6,2,1,0,1,NA,NA,35,1225
31518006,49,2401,1,0,9,2,1,0,0,NA,NA,49,2401
31518411,55,3025,1,1,9,3,1,0,0,NA,NA,55,3025
31518412,40,1600,0,1,6,3,1,0,0,NA,NA,40,1600
31519001,73,5329,0,0,NA,2,1,0,0,NA,NA,73,5329
31519002,48,2304,0,0,NA,2,1,0,0,NA,NA,48,2304
31519004,22,484,0,0,6,2,1,0,1,3e+05,12.6115377536383,22,484
31521001,54,2916,1,1,6,2,1,0,1,NA,NA,54,2916
31521002,47,2209,0,1,6,2,1,0,0,NA,NA,47,2209
31521004,29,841,1,0,NA,2,1,NA,NA,NA,NA,29,841
